6,Mrs,Chen,7AR,Art,701701,Chong,Blanchard,7,1800,Launa,Blanchard,episarkine1889@gmail.com
19,Mr,Montoya,10MA,Maths,1001800,Jefferson,Hickman,10,1900,Dominique,Hickman,immunology2060@live.com
20,Mr,Watts,10SC,Science,1001800,Jefferson,Hickman,10,1900,Dominique,Hickman,immunology2060@live.com
21,Mr,Gonzalez,10HA,HASS,1001800,Jefferson,Hickman,10,1900,Dominique,Hickman,immunology2060@live.com
22,Mr,Hyde,10EN,English,1001800,Jefferson,Hickman,10,1900,Dominique,Hickman,immunology2060@live.com
23,Mr,Curry,10PE,Physical Education,1001800,Jefferson,Hickman,10,1900,Dominique,Hickman,immunology2060@live.com
24,Mr,Fulton,10AR,Art,1001800,Jefferson,Hickman,10,1900,Dominique,Hickman,immunology2060@live.com
25,Mr,Conway,11MA,Maths,1101801,Edelmira,Hickman,11,1900,Dominique,Hickman,immunology2060@live.com
26,Mr,Poole,11SC,Science,1101801,Edelmira,Hickman,11,1900,Dominique,Hickman,immunology2060@live.com
27,Mrs,Hooper,11HA,HASS,1101801,Edelmira,Hickman,11,1900,Dominique,Hickman,immunology2060@live.com
28,Mr,Cochran,11EN,English,1101801,Edelmira,Hickman,11,1900,Dominique,Hickman,immunology2060@live.com
29,Mrs,Cain,11PE,Physical Education,1101801,Edelmira,Hickman,11,1900,Dominique,Hickman,immunology2060@live.com
30,Mrs,Morse,11AR,Art,1101801,Edelmira,Hickman,11,1900,Dominique,Hickman,immunology2060@live.com
31,Mr,Booker,12MA,Maths,1201900,Lino,Burnett,12,2000,Benito,Burnett,breeds1858@gmail.com
32,Mr,Dillard,12SC,Science,1201900,Lino,Burnett,12,2000,Benito,Burnett,breeds1858@gmail.com
33,Mrs,Morse,12HA,HASS,1201900,Lino,Burnett,12,2000,Benito,Burnett,breeds1858@gmail.com
34,Mr,Owens,12EN,English,1201900,Lino,Burnett,12,2000,Benito,Burnett,breeds1858@gmail.com
35,Mr,O'brien,12PE,Physical Education,1201900,Lino,Burnett,12,2000,Benito,Burnett,breeds1858@gmail.com
36,Dr,Buckley,12AR,Art,1201900,Lino,Burnett,12,2000,Benito,Burnett,breeds1858@gmail.com
7,Mrs,Patel,8MA,Maths,801901,Jeanice,Burnett,8,2000,Benito,Burnett,breeds1858@gmail.com
8,Dr,May,8SC,Science,801901,Jeanice,Burnett,8,2000,Benito,Burnett,breeds1858@gmail.com
9,Dr,Aguirre,8HA,HASS,801901,Jeanice,Burnett,8,2000,Benito,Burnett,breeds1858@gmail.com
10,Mr,Pearson,8EN,English,801901,Jeanice,Burnett,8,2000,Benito,Burnett,breeds1858@gmail.com
11,Mr,Boyer,8PE,Physical Education,801901,Jeanice,Burnett,8,2000,Benito,Burnett,breeds1858@gmail.com
12,Mrs,Calderon,8AR,Art,801901,Jeanice,Burnett,8,2000,Benito,Burnett,breeds1858@gmail.com
19,Mr,Montoya,10MA,Maths,1002000,Torri,Simon,10,2100,Sammy,Simon,pewit2007@gmail.com
20,Mr,Watts,10SC,Science,1002000,Torri,Simon,10,2100,Sammy,Simon,pewit2007@gmail.com
21,Mr,Gonzalez,10HA,HASS,1002000,Torri,Simon,10,2100,Sammy,Simon,pewit2007@gmail.com
22,Mr,Hyde,10EN,English,1002000,Torri,Simon,10,2100,Sammy,Simon,pewit2007@gmail.com
23,Mr,Curry,10PE,Physical Education,1002000,Torri,Simon,10,2100,Sammy,Simon,pewit2007@gmail.com
24,Mr,Fulton,10AR,Art,1002000,Torri,Simon,10,2100,Sammy,Simon,pewit2007@gmail.com
31,Mr,Booker,12MA,Maths,1202001,Luis,Simon,12,2100,Sammy,Simon,pewit2007@gmail.com
32,Mr,Dillard,12SC,Science,1202001,Luis,Simon,12,2100,Sammy,Simon,pewit2007@gmail.com
33,Mrs,Morse,12HA,HASS,1202001,Luis,Simon,12,2100,Sammy,Simon,pewit2007@gmail.com
34,Mr,Owens,12EN,English,1202001,Luis,Simon,12,2100,Sammy,Simon,pewit2007@gmail.com
35,Mr,O'brien,12PE,Physical Education,1202001,Luis,Simon,12,2100,Sammy,Simon,pewit2007@gmail.com
36,Dr,Buckley,12AR,Art,1202001,Luis,Simon,12,2100,Sammy,Simon,pewit2007@gmail.com
7,Mrs,Patel,8MA,Maths,802002,Andreas,Simon,8,2100,Sammy,Simon,pewit2007@gmail.com
8,Dr,May,8SC,Science,802002,Andreas,Simon,8,2100,Sammy,Simon,pewit2007@gmail.com
9,Dr,Aguirre,8HA,HASS,802002,Andreas,Simon,8,2100,Sammy,Simon,pewit2007@gmail.com
10,Mr,Pearson,8EN,English,802002,Andreas,Simon,8,2100,Sammy,Simon,pewit2007@gmail.com
11,Mr,Boyer,8PE,Physical Education,802002,Andreas,Simon,8,2100,Sammy,Simon,pewit2007@gmail.com
12,Mrs,Calderon,8AR,Art,802002,Andreas,Simon,8,2100,Sammy,Simon,pewit2007@gmail.com
25,Mr,Conway,11MA,Maths,1102100,Johnie,Hunter,11,2200,Pat,Hunter,clarance1860@yahoo.com
26,Mr,Poole,11SC,Science,1102100,Johnie,Hunter,11,2200,Pat,Hunter,clarance1860@yahoo.com
27,Mrs,Hooper,11HA,HASS,1102100,Johnie,Hunter,11,2200,Pat,Hunter,clarance1860@yahoo.com
28,Mr,Cochran,11EN,English,1102100,Johnie,Hunter,11,2200,Pat,Hunter,clarance1860@yahoo.com
29,Mrs,Cain,11PE,Physical Education,1102100,Johnie,Hunter,11,2200,Pat,Hunter,clarance1860@yahoo.com
30,Mrs,Morse,11AR,Art,1102100,Johnie,Hunter,11,2200,Pat,Hunter,clarance1860@yahoo.com
13,Ms,Woods,9MA,Maths,902200,William,Fitzgerald,9,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
14,Mr,Waller,9SC,Science,902200,William,Fitzgerald,9,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
15,Mrs,Roy,9HA,HASS,902200,William,Fitzgerald,9,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
16,Mrs,Olson,9EN,English,902200,William,Fitzgerald,9,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
17,Mr,Huffman,9PE,Physical Education,902200,William,Fitzgerald,9,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
18,Mr,Barker,9AR,Art,902200,William,Fitzgerald,9,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
1,Mr,Lamb,7MA,Maths,702201,Terrance,Fitzgerald,7,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
2,Mr,Christian,7SC,Science,702201,Terrance,Fitzgerald,7,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
3,Mr,Chang,7HA,HASS,702201,Terrance,Fitzgerald,7,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
4,Mrs,Curry,7EN,English,702201,Terrance,Fitzgerald,7,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
5,Mr,Townsend,7PE,Physical Education,702201,Terrance,Fitzgerald,7,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
6,Mrs,Chen,7AR,Art,702201,Terrance,Fitzgerald,7,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
13,Ms,Woods,9MA,Maths,902202,Linsey,Fitzgerald,9,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
14,Mr,Waller,9SC,Science,902202,Linsey,Fitzgerald,9,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
15,Mrs,Roy,9HA,HASS,902202,Linsey,Fitzgerald,9,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
16,Mrs,Olson,9EN,English,902202,Linsey,Fitzgerald,9,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
17,Mr,Huffman,9PE,Physical Education,902202,Linsey,Fitzgerald,9,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
18,Mr,Barker,9AR,Art,902202,Linsey,Fitzgerald,9,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
25,Mr,Conway,11MA,Maths,1102203,Gregory,Fitzgerald,11,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
26,Mr,Poole,11SC,Science,1102203,Gregory,Fitzgerald,11,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
27,Mrs,Hooper,11HA,HASS,1102203,Gregory,Fitzgerald,11,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
28,Mr,Cochran,11EN,English,1102203,Gregory,Fitzgerald,11,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
29,Mrs,Cain,11PE,Physical Education,1102203,Gregory,Fitzgerald,11,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
30,Mrs,Morse,11AR,Art,1102203,Gregory,Fitzgerald,11,2300,Alysa,Fitzgerald,lithosol2005@gmail.com
19,Mr,Montoya,10MA,Maths,1002300,Clemencia,Clemons,10,2400,Eugene,Clemons,bongos1825@live.com
20,Mr,Watts,10SC,Science,1002300,Clemencia,Clemons,10,2400,Eugene,Clemons,bongos1825@live.com
21,Mr,Gonzalez,10HA,HASS,1002300,Clemencia,Clemons,10,2400,Eugene,Clemons,bongos1825@live.com
22,Mr,Hyde,10EN,English,1002300,Clemencia,Clemons,10,2400,Eugene,Clemons,bongos1825@live.com
23,Mr,Curry,10PE,Physical Education,1002300,Clemencia,Clemons,10,2400,Eugene,Clemons,bongos1825@live.com
24,Mr,Fulton,10AR,Art,1002300,Clemencia,Clemons,10,2400,Eugene,Clemons,bongos1825@live.com
25,Mr,Conway,11MA,Maths,1102301,Sharolyn,Clemons,11,2400,Eugene,Clemons,bongos1825@live.com
26,Mr,Poole,11SC,Science,1102301,Sharolyn,Clemons,11,2400,Eugene,Clemons,bongos1825@live.com
27,Mrs,Hooper,11HA,HASS,1102301,Sharolyn,Clemons,11,2400,Eugene,Clemons,bongos1825@live.com
28,Mr,Cochran,11EN,English,1102301,Sharolyn,Clemons,11,2400,Eugene,Clemons,bongos1825@live.com
29,Mrs,Cain,11PE,Physical Education,1102301,Sharolyn,Clemons,11,2400,Eugene,Clemons,bongos1825@live.com
30,Mrs,Morse,11AR,Art,1102301,Sharolyn,Clemons,11,2400,Eugene,Clemons,bongos1825@live.com
1,Mr,Lamb,7MA,Maths,702400,Dusty,Watts,7,2500,Alix,Watts,counterclaims1955@yahoo.com
2,Mr,Christian,7SC,Science,702400,Dusty,Watts,7,2500,Alix,Watts,counterclaims1955@yahoo.com
3,Mr,Chang,7HA,HASS,702400,Dusty,Watts,7,2500,Alix,Watts,counterclaims1955@yahoo.com
4,Mrs,Curry,7EN,English,702400,Dusty,Watts,7,2500,Alix,Watts,counterclaims1955@yahoo.com
5,Mr,Townsend,7PE,Physical Education,702400,Dusty,Watts,7,2500,Alix,Watts,counterclaims1955@yahoo.com
6,Mrs,Chen,7AR,Art,702400,Dusty,Watts,7,2500,Alix,Watts,counterclaims1955@yahoo.com
31,Mr,Booker,12MA,Maths,1202500,Freddie,Green,12,2600,Minta,Green,didus2070@yahoo.com
32,Mr,Dillard,12SC,Science,1202500,Freddie,Green,12,2600,Minta,Green,didus2070@yahoo.com
33,Mrs,Morse,12HA,HASS,1202500,Freddie,Green,12,2600,Minta,Green,didus2070@yahoo.com
34,Mr,Owens,12EN,English,1202500,Freddie,Green,12,2600,Minta,Green,didus2070@yahoo.com
35,Mr,O'brien,12PE,Physical Education,1202500,Freddie,Green,12,2600,Minta,Green,didus2070@yahoo.com
36,Dr,Buckley,12AR,Art,1202500,Freddie,Green,12,2600,Minta,Green,didus2070@yahoo.com
31,Mr,Booker,12MA,Maths,1202600,Gregg,Coffey,12,2700,Brett,Coffey,acree1853@yahoo.com
32,Mr,Dillard,12SC,Science,1202600,Gregg,Coffey,12,2700,Brett,Coffey,acree1853@yahoo.com
33,Mrs,Morse,12HA,HASS,1202600,Gregg,Coffey,12,2700,Brett,Coffey,acree1853@yahoo.com
34,Mr,Owens,12EN,English,1202600,Gregg,Coffey,12,2700,Brett,Coffey,acree1853@yahoo.com
35,Mr,O'brien,12PE,Physical Education,1202600,Gregg,Coffey,12,2700,Brett,Coffey,acree1853@yahoo.com
36,Dr,Buckley,12AR,Art,1202600,Gregg,Coffey,12,2700,Brett,Coffey,acree1853@yahoo.com
25,Mr,Conway,11MA,Maths,1102601,Pinkie,Coffey,11,2700,Brett,Coffey,acree1853@yahoo.com
26,Mr,Poole,11SC,Science,1102601,Pinkie,Coffey,11,2700,Brett,Coffey,acree1853@yahoo.com
27,Mrs,Hooper,11HA,HASS,1102601,Pinkie,Coffey,11,2700,Brett,Coffey,acree1853@yahoo.com
28,Mr,Cochran,11EN,English,1102601,Pinkie,Coffey,11,2700,Brett,Coffey,acree1853@yahoo.com
29,Mrs,Cain,11PE,Physical Education,1102601,Pinkie,Coffey,11,2700,Brett,Coffey,acree1853@yahoo.com
30,Mrs,Morse,11AR,Art,1102601,Pinkie,Coffey,11,2700,Brett,Coffey,acree1853@yahoo.com
25,Mr,Conway,11MA,Maths,1102602,Ty,Coffey,11,2700,Brett,Coffey,acree1853@yahoo.com
26,Mr,Poole,11SC,Science,1102602,Ty,Coffey,11,2700,Brett,Coffey,acree1853@yahoo.com
27,Mrs,Hooper,11HA,HASS,1102602,Ty,Coffey,11,2700,Brett,Coffey,acree1853@yahoo.com
28,Mr,Cochran,11EN,English,1102602,Ty,Coffey,11,2700,Brett,Coffey,acree1853@yahoo.com
29,Mrs,Cain,11PE,Physical Education,1102602,Ty,Coffey,11,2700,Brett,Coffey,acree1853@yahoo.com
30,Mrs,Morse,11AR,Art,1102602,Ty,Coffey,11,2700,Brett,Coffey,acree1853@yahoo.com
19,Mr,Montoya,10MA,Maths,1002700,Remona,Baxter,10,2800,Giovanni,Baxter,earring2051@gmail.com
20,Mr,Watts,10SC,Science,1002700,Remona,Baxter,10,2800,Giovanni,Baxter,earring2051@gmail.com
21,Mr,Gonzalez,10HA,HASS,1002700,Remona,Baxter,10,2800,Giovanni,Baxter,earring2051@gmail.com
22,Mr,Hyde,10EN,English,1002700,Remona,Baxter,10,2800,Giovanni,Baxter,earring2051@gmail.com
23,Mr,Curry,10PE,Physical Education,1002700,Remona,Baxter,10,2800,Giovanni,Baxter,earring2051@gmail.com
24,Mr,Fulton,10AR,Art,1002700,Remona,Baxter,10,2800,Giovanni,Baxter,earring2051@gmail.com
13,Ms,Woods,9MA,Maths,902701,Caleb,Baxter,9,2800,Giovanni,Baxter,earring2051@gmail.com
14,Mr,Waller,9SC,Science,902701,Caleb,Baxter,9,2800,Giovanni,Baxter,earring2051@gmail.com
15,Mrs,Roy,9HA,HASS,902701,Caleb,Baxter,9,2800,Giovanni,Baxter,earring2051@gmail.com
16,Mrs,Olson,9EN,English,902701,Caleb,Baxter,9,2800,Giovanni,Baxter,earring2051@gmail.com
17,Mr,Huffman,9PE,Physical Education,902701,Caleb,Baxter,9,2800,Giovanni,Baxter,earring2051@gmail.com
18,Mr,Barker,9AR,Art,902701,Caleb,Baxter,9,2800,Giovanni,Baxter,earring2051@gmail.com
25,Mr,Conway,11MA,Maths,1102702,Sal,Baxter,11,2800,Giovanni,Baxter,earring2051@gmail.com
26,Mr,Poole,11SC,Science,1102702,Sal,Baxter,11,2800,Giovanni,Baxter,earring2051@gmail.com
27,Mrs,Hooper,11HA,HASS,1102702,Sal,Baxter,11,2800,Giovanni,Baxter,earring2051@gmail.com
28,Mr,Cochran,11EN,English,1102702,Sal,Baxter,11,2800,Giovanni,Baxter,earring2051@gmail.com
29,Mrs,Cain,11PE,Physical Education,1102702,Sal,Baxter,11,2800,Giovanni,Baxter,earring2051@gmail.com
30,Mrs,Morse,11AR,Art,1102702,Sal,Baxter,11,2800,Giovanni,Baxter,earring2051@gmail.com
31,Mr,Booker,12MA,Maths,1202800,Cliff,Bernard,12,2900,Joslyn,Bernard,osmols1937@yandex.com
32,Mr,Dillard,12SC,Science,1202800,Cliff,Bernard,12,2900,Joslyn,Bernard,osmols1937@yandex.com
33,Mrs,Morse,12HA,HASS,1202800,Cliff,Bernard,12,2900,Joslyn,Bernard,osmols1937@yandex.com
34,Mr,Owens,12EN,English,1202800,Cliff,Bernard,12,2900,Joslyn,Bernard,osmols1937@yandex.com
35,Mr,O'brien,12PE,Physical Education,1202800,Cliff,Bernard,12,2900,Joslyn,Bernard,osmols1937@yandex.com
36,Dr,Buckley,12AR,Art,1202800,Cliff,Bernard,12,2900,Joslyn,Bernard,osmols1937@yandex.com
13,Ms,Woods,9MA,Maths,902900,Norah,Garza,9,3000,Shenita,Garza,neuratrophic1935@gmail.com
14,Mr,Waller,9SC,Science,902900,Norah,Garza,9,3000,Shenita,Garza,neuratrophic1935@gmail.com
15,Mrs,Roy,9HA,HASS,902900,Norah,Garza,9,3000,Shenita,Garza,neuratrophic1935@gmail.com
16,Mrs,Olson,9EN,English,902900,Norah,Garza,9,3000,Shenita,Garza,neuratrophic1935@gmail.com
17,Mr,Huffman,9PE,Physical Education,902900,Norah,Garza,9,3000,Shenita,Garza,neuratrophic1935@gmail.com
18,Mr,Barker,9AR,Art,902900,Norah,Garza,9,3000,Shenita,Garza,neuratrophic1935@gmail.com
7,Mrs,Patel,8MA,Maths,803000,Art,Rodgers,8,3100,Augustine,Rodgers,pantopterous1933@yahoo.com
8,Dr,May,8SC,Science,803000,Art,Rodgers,8,3100,Augustine,Rodgers,pantopterous1933@yahoo.com
9,Dr,Aguirre,8HA,HASS,803000,Art,Rodgers,8,3100,Augustine,Rodgers,pantopterous1933@yahoo.com
10,Mr,Pearson,8EN,English,803000,Art,Rodgers,8,3100,Augustine,Rodgers,pantopterous1933@yahoo.com
11,Mr,Boyer,8PE,Physical Education,803000,Art,Rodgers,8,3100,Augustine,Rodgers,pantopterous1933@yahoo.com
12,Mrs,Calderon,8AR,Art,803000,Art,Rodgers,8,3100,Augustine,Rodgers,pantopterous1933@yahoo.com
1,Mr,Lamb,7MA,Maths,703001,Boyd,Rodgers,7,3100,Augustine,Rodgers,pantopterous1933@yahoo.com
2,Mr,Christian,7SC,Science,703001,Boyd,Rodgers,7,3100,Augustine,Rodgers,pantopterous1933@yahoo.com
3,Mr,Chang,7HA,HASS,703001,Boyd,Rodgers,7,3100,Augustine,Rodgers,pantopterous1933@yahoo.com
4,Mrs,Curry,7EN,English,703001,Boyd,Rodgers,7,3100,Augustine,Rodgers,pantopterous1933@yahoo.com
5,Mr,Townsend,7PE,Physical Education,703001,Boyd,Rodgers,7,3100,Augustine,Rodgers,pantopterous1933@yahoo.com
6,Mrs,Chen,7AR,Art,703001,Boyd,Rodgers,7,3100,Augustine,Rodgers,pantopterous1933@yahoo.com
25,Mr,Conway,11MA,Maths,1103100,Sheridan,Warner,11,3200,Lance,Warner,mistermed1978@live.com
26,Mr,Poole,11SC,Science,1103100,Sheridan,Warner,11,3200,Lance,Warner,mistermed1978@live.com
27,Mrs,Hooper,11HA,HASS,1103100,Sheridan,Warner,11,3200,Lance,Warner,mistermed1978@live.com
28,Mr,Cochran,11EN,English,1103100,Sheridan,Warner,11,3200,Lance,Warner,mistermed1978@live.com
29,Mrs,Cain,11PE,Physical Education,1103100,Sheridan,Warner,11,3200,Lance,Warner,mistermed1978@live.com
30,Mrs,Morse,11AR,Art,1103100,Sheridan,Warner,11,3200,Lance,Warner,mistermed1978@live.com
7,Mrs,Patel,8MA,Maths,803101,Arnulfo,Warner,8,3200,Lance,Warner,mistermed1978@live.com
8,Dr,May,8SC,Science,803101,Arnulfo,Warner,8,3200,Lance,Warner,mistermed1978@live.com
9,Dr,Aguirre,8HA,HASS,803101,Arnulfo,Warner,8,3200,Lance,Warner,mistermed1978@live.com
10,Mr,Pearson,8EN,English,803101,Arnulfo,Warner,8,3200,Lance,Warner,mistermed1978@live.com
11,Mr,Boyer,8PE,Physical Education,803101,Arnulfo,Warner,8,3200,Lance,Warner,mistermed1978@live.com
12,Mrs,Calderon,8AR,Art,803101,Arnulfo,Warner,8,3200,Lance,Warner,mistermed1978@live.com
7,Mrs,Patel,8MA,Maths,803102,Marguerita,Warner,8,3200,Lance,Warner,mistermed1978@live.com
8,Dr,May,8SC,Science,803102,Marguerita,Warner,8,3200,Lance,Warner,mistermed1978@live.com
9,Dr,Aguirre,8HA,HASS,803102,Marguerita,Warner,8,3200,Lance,Warner,mistermed1978@live.com
10,Mr,Pearson,8EN,English,803102,Marguerita,Warner,8,3200,Lance,Warner,mistermed1978@live.com
11,Mr,Boyer,8PE,Physical Education,803102,Marguerita,Warner,8,3200,Lance,Warner,mistermed1978@live.com
12,Mrs,Calderon,8AR,Art,803102,Marguerita,Warner,8,3200,Lance,Warner,mistermed1978@live.com
13,Ms,Woods,9MA,Maths,903103,Shonta,Warner,9,3200,Lance,Warner,mistermed1978@live.com
14,Mr,Waller,9SC,Science,903103,Shonta,Warner,9,3200,Lance,Warner,mistermed1978@live.com
15,Mrs,Roy,9HA,HASS,903103,Shonta,Warner,9,3200,Lance,Warner,mistermed1978@live.com
16,Mrs,Olson,9EN,English,903103,Shonta,Warner,9,3200,Lance,Warner,mistermed1978@live.com
17,Mr,Huffman,9PE,Physical Education,903103,Shonta,Warner,9,3200,Lance,Warner,mistermed1978@live.com
18,Mr,Barker,9AR,Art,903103,Shonta,Warner,9,3200,Lance,Warner,mistermed1978@live.com
19,Mr,Montoya,10MA,Maths,1003200,Kenda,Hickman,10,3300,Tenesha,Hickman,ethically1978@outlook.com
20,Mr,Watts,10SC,Science,1003200,Kenda,Hickman,10,3300,Tenesha,Hickman,ethically1978@outlook.com
21,Mr,Gonzalez,10HA,HASS,1003200,Kenda,Hickman,10,3300,Tenesha,Hickman,ethically1978@outlook.com
22,Mr,Hyde,10EN,English,1003200,Kenda,Hickman,10,3300,Tenesha,Hickman,ethically1978@outlook.com
23,Mr,Curry,10PE,Physical Education,1003200,Kenda,Hickman,10,3300,Tenesha,Hickman,ethically1978@outlook.com
24,Mr,Fulton,10AR,Art,1003200,Kenda,Hickman,10,3300,Tenesha,Hickman,ethically1978@outlook.com
25,Mr,Conway,11MA,Maths,1103300,Marlin,Bradley,11,3400,Renaldo,Bradley,seawan1995@yahoo.com
26,Mr,Poole,11SC,Science,1103300,Marlin,Bradley,11,3400,Renaldo,Bradley,seawan1995@yahoo.com
27,Mrs,Hooper,11HA,HASS,1103300,Marlin,Bradley,11,3400,Renaldo,Bradley,seawan1995@yahoo.com
28,Mr,Cochran,11EN,English,1103300,Marlin,Bradley,11,3400,Renaldo,Bradley,seawan1995@yahoo.com
29,Mrs,Cain,11PE,Physical Education,1103300,Marlin,Bradley,11,3400,Renaldo,Bradley,seawan1995@yahoo.com
30,Mrs,Morse,11AR,Art,1103300,Marlin,Bradley,11,3400,Renaldo,Bradley,seawan1995@yahoo.com
1,Mr,Lamb,7MA,Maths,703301,Lonnie,Bradley,7,3400,Renaldo,Bradley,seawan1995@yahoo.com
2,Mr,Christian,7SC,Science,703301,Lonnie,Bradley,7,3400,Renaldo,Bradley,seawan1995@yahoo.com
3,Mr,Chang,7HA,HASS,703301,Lonnie,Bradley,7,3400,Renaldo,Bradley,seawan1995@yahoo.com
4,Mrs,Curry,7EN,English,703301,Lonnie,Bradley,7,3400,Renaldo,Bradley,seawan1995@yahoo.com
5,Mr,Townsend,7PE,Physical Education,703301,Lonnie,Bradley,7,3400,Renaldo,Bradley,seawan1995@yahoo.com
6,Mrs,Chen,7AR,Art,703301,Lonnie,Bradley,7,3400,Renaldo,Bradley,seawan1995@yahoo.com
19,Mr,Montoya,10MA,Maths,1003302,Cyril,Bradley,10,3400,Renaldo,Bradley,seawan1995@yahoo.com
20,Mr,Watts,10SC,Science,1003302,Cyril,Bradley,10,3400,Renaldo,Bradley,seawan1995@yahoo.com
21,Mr,Gonzalez,10HA,HASS,1003302,Cyril,Bradley,10,3400,Renaldo,Bradley,seawan1995@yahoo.com
22,Mr,Hyde,10EN,English,1003302,Cyril,Bradley,10,3400,Renaldo,Bradley,seawan1995@yahoo.com
23,Mr,Curry,10PE,Physical Education,1003302,Cyril,Bradley,10,3400,Renaldo,Bradley,seawan1995@yahoo.com
24,Mr,Fulton,10AR,Art,1003302,Cyril,Bradley,10,3400,Renaldo,Bradley,seawan1995@yahoo.com
1,Mr,Lamb,7MA,Maths,703303,Dorotha,Bradley,7,3400,Renaldo,Bradley,seawan1995@yahoo.com
2,Mr,Christian,7SC,Science,703303,Dorotha,Bradley,7,3400,Renaldo,Bradley,seawan1995@yahoo.com
3,Mr,Chang,7HA,HASS,703303,Dorotha,Bradley,7,3400,Renaldo,Bradley,seawan1995@yahoo.com
4,Mrs,Curry,7EN,English,703303,Dorotha,Bradley,7,3400,Renaldo,Bradley,seawan1995@yahoo.com
5,Mr,Townsend,7PE,Physical Education,703303,Dorotha,Bradley,7,3400,Renaldo,Bradley,seawan1995@yahoo.com
6,Mrs,Chen,7AR,Art,703303,Dorotha,Bradley,7,3400,Renaldo,Bradley,seawan1995@yahoo.com
19,Mr,Montoya,10MA,Maths,1003400,Sherwood,Mendoza,10,3500,Dennis,Mendoza,coronet1952@yahoo.com
20,Mr,Watts,10SC,Science,1003400,Sherwood,Mendoza,10,3500,Dennis,Mendoza,coronet1952@yahoo.com
21,Mr,Gonzalez,10HA,HASS,1003400,Sherwood,Mendoza,10,3500,Dennis,Mendoza,coronet1952@yahoo.com
22,Mr,Hyde,10EN,English,1003400,Sherwood,Mendoza,10,3500,Dennis,Mendoza,coronet1952@yahoo.com
23,Mr,Curry,10PE,Physical Education,1003400,Sherwood,Mendoza,10,3500,Dennis,Mendoza,coronet1952@yahoo.com
24,Mr,Fulton,10AR,Art,1003400,Sherwood,Mendoza,10,3500,Dennis,Mendoza,coronet1952@yahoo.com
31,Mr,Booker,12MA,Maths,1203401,Mac,Mendoza,12,3500,Dennis,Mendoza,coronet1952@yahoo.com
32,Mr,Dillard,12SC,Science,1203401,Mac,Mendoza,12,3500,Dennis,Mendoza,coronet1952@yahoo.com
33,Mrs,Morse,12HA,HASS,1203401,Mac,Mendoza,12,3500,Dennis,Mendoza,coronet1952@yahoo.com
34,Mr,Owens,12EN,English,1203401,Mac,Mendoza,12,3500,Dennis,Mendoza,coronet1952@yahoo.com
35,Mr,O'brien,12PE,Physical Education,1203401,Mac,Mendoza,12,3500,Dennis,Mendoza,coronet1952@yahoo.com
36,Dr,Buckley,12AR,Art,1203401,Mac,Mendoza,12,3500,Dennis,Mendoza,coronet1952@yahoo.com
19,Mr,Montoya,10MA,Maths,1003500,Denny,Irwin,10,3600,Edra,Irwin,sophies1850@live.com
20,Mr,Watts,10SC,Science,1003500,Denny,Irwin,10,3600,Edra,Irwin,sophies1850@live.com
21,Mr,Gonzalez,10HA,HASS,1003500,Denny,Irwin,10,3600,Edra,Irwin,sophies1850@live.com
22,Mr,Hyde,10EN,English,1003500,Denny,Irwin,10,3600,Edra,Irwin,sophies1850@live.com
23,Mr,Curry,10PE,Physical Education,1003500,Denny,Irwin,10,3600,Edra,Irwin,sophies1850@live.com
24,Mr,Fulton,10AR,Art,1003500,Denny,Irwin,10,3600,Edra,Irwin,sophies1850@live.com
1,Mr,Lamb,7MA,Maths,703501,Mariano,Irwin,7,3600,Edra,Irwin,sophies1850@live.com
2,Mr,Christian,7SC,Science,703501,Mariano,Irwin,7,3600,Edra,Irwin,sophies1850@live.com
3,Mr,Chang,7HA,HASS,703501,Mariano,Irwin,7,3600,Edra,Irwin,sophies1850@live.com
4,Mrs,Curry,7EN,English,703501,Mariano,Irwin,7,3600,Edra,Irwin,sophies1850@live.com
5,Mr,Townsend,7PE,Physical Education,703501,Mariano,Irwin,7,3600,Edra,Irwin,sophies1850@live.com
6,Mrs,Chen,7AR,Art,703501,Mariano,Irwin,7,3600,Edra,Irwin,sophies1850@live.com
13,Ms,Woods,9MA,Maths,903502,Harrison,Irwin,9,3600,Edra,Irwin,sophies1850@live.com
